,id,seq_len,gravy,tiny,small,aliphatic,aromatic,non_polar,polar,charged,basic,acidic,helix,turn,sheet
199,tr|D0N108|D0N108_PHYIT,135,-0.25333333333333324,0.33333333333333337,0.49629629629629635,0.2740740740740741,0.11851851851851852,0.49629629629629635,0.5037037037037037,0.2222222222222222,0.14074074074074072,0.08148148148148149,0.2962962962962963,0.2,0.2962962962962963
200,tr|D0N110|D0N110_PHYIT,103,-0.04271844660194172,0.34951456310679613,0.48543689320388345,0.3106796116504854,0.08737864077669902,0.48543689320388345,0.5145631067961165,0.20388349514563106,0.11650485436893203,0.08737864077669902,0.30097087378640774,0.2233009708737864,0.34951456310679613
201,tr|D0N127|D0N127_PHYIT,314,-0.5035031847133763,0.2197452229299363,0.49044585987261147,0.2802547770700637,0.09872611464968152,0.49044585987261147,0.5095541401273885,0.2929936305732484,0.17197452229299365,0.12101910828025478,0.3121019108280255,0.2356687898089172,0.24522292993630576
202,tr|D0N128|D0N128_PHYIT,105,-0.06095238095238113,0.38095238095238093,0.4857142857142858,0.33333333333333337,0.10476190476190476,0.4857142857142858,0.5142857142857142,0.2,0.14285714285714285,0.05714285714285715,0.3142857142857143,0.2,0.2857142857142857
203,tr|D0N130|D0N130_PHYIT,312,-0.4426282051282057,0.21794871794871792,0.49999999999999994,0.2916666666666667,0.09935897435897437,0.49999999999999994,0.5,0.2884615384615385,0.17307692307692307,0.11538461538461539,0.3173076923076923,0.22756410256410256,0.2532051282051282
204,tr|D0N135|D0N135_PHYIT,575,-0.3459130434782611,0.27304347826086955,0.5026086956521739,0.30782608695652175,0.11304347826086956,0.5026086956521739,0.4973913043478261,0.2817391304347826,0.17043478260869566,0.11130434782608695,0.3095652173913044,0.18434782608695655,0.2817391304347826
205,tr|D0N153|D0N153_PHYIT,47,0.3744680851063832,0.2978723404255319,0.6170212765957446,0.425531914893617,0.1276595744680851,0.6170212765957446,0.3829787234042553,0.23404255319148937,0.14893617021276595,0.0851063829787234,0.40425531914893614,0.10638297872340426,0.3191489361702127
206,tr|D0N195|D0N195_PHYIT,180,-0.1983333333333332,0.4222222222222223,0.5111111111111111,0.3055555555555555,0.08333333333333333,0.5111111111111111,0.48888888888888893,0.16666666666666666,0.1,0.06666666666666667,0.2833333333333333,0.3111111111111111,0.25555555555555554
207,tr|D0N1A6|D0N1A6_PHYIT,152,-0.3723684210526315,0.4671052631578947,0.5526315789473684,0.27631578947368424,0.05921052631578947,0.5526315789473684,0.4473684210526315,0.23684210526315788,0.1513157894736842,0.08552631578947367,0.2039473684210526,0.3289473684210526,0.21710526315789475
208,tr|D0N2F9|D0N2F9_PHYIT,166,-0.13373493975903616,0.35542168674698793,0.5662650602409639,0.3012048192771084,0.12650602409638556,0.5662650602409639,0.4337349397590361,0.20481927710843373,0.12048192771084337,0.08433734939759036,0.2891566265060241,0.23493975903614459,0.25903614457831325
209,tr|D0N3J1|D0N3J1_PHYIT,371,-0.44177897574123975,0.2587601078167116,0.4851752021563342,0.3207547169811321,0.09164420485175204,0.4851752021563342,0.5148247978436657,0.31266846361185985,0.1940700808625337,0.11859838274932614,0.29110512129380056,0.15902964959568733,0.31805929919137466
210,tr|D0N3J2|D0N3J2_PHYIT,371,-0.4183288409703506,0.2641509433962264,0.49056603773584906,0.31805929919137466,0.09164420485175202,0.49056603773584906,0.5094339622641509,0.3099730458221024,0.18598382749326145,0.12398921832884097,0.28840970350404316,0.15633423180592992,0.32345013477088946
211,tr|D0N3K3|D0N3K3_PHYIT,127,-0.1362204724409448,0.26771653543307083,0.5748031496062992,0.3307086614173228,0.10236220472440945,0.5748031496062992,0.42519685039370075,0.28346456692913385,0.14960629921259844,0.13385826771653542,0.3307086614173228,0.12598425196850394,0.3700787401574803
212,tr|D0N3L2|D0N3L2_PHYIT,104,-0.24999999999999975,0.27884615384615385,0.5096153846153846,0.3557692307692308,0.07692307692307693,0.5096153846153846,0.4903846153846154,0.33653846153846156,0.17307692307692307,0.16346153846153846,0.2980769230769231,0.17307692307692307,0.2980769230769231
213,tr|D0N3M3|D0N3M3_PHYIT,259,-0.10501930501930494,0.24324324324324323,0.5328185328185328,0.3590733590733591,0.0888030888030888,0.5328185328185328,0.46718146718146725,0.24324324324324326,0.15057915057915058,0.09266409266409267,0.3436293436293436,0.21235521235521232,0.27413127413127414
214,tr|D0N3N4|D0N3N4_PHYIT,137,-0.3846715328467154,0.3430656934306569,0.5255474452554745,0.30656934306569344,0.1240875912408759,0.5255474452554745,0.4744525547445255,0.291970802919708,0.1897810218978102,0.1021897810218978,0.2554744525547445,0.20437956204379562,0.29927007299270075
215,tr|D0N3T4|D0N3T4_PHYIT,153,-0.42810457516339867,0.3333333333333333,0.43790849673202614,0.25490196078431376,0.08496732026143791,0.43790849673202614,0.5620915032679739,0.2418300653594771,0.13725490196078433,0.1045751633986928,0.2679738562091503,0.261437908496732,0.24836601307189543
216,tr|D0N3U2|D0N3U2_PHYIT,74,1.07027027027027,0.2702702702702703,0.7567567567567568,0.5675675675675675,0.02702702702702703,0.7567567567567568,0.24324324324324326,0.14864864864864866,0.12162162162162163,0.02702702702702703,0.4054054054054054,0.16216216216216217,0.5405405405405406
217,tr|D0N3X4|D0N3X4_PHYIT,247,-0.4251012145748991,0.29959514170040485,0.49797570850202433,0.31174089068825905,0.09311740890688258,0.49797570850202433,0.5020242914979757,0.2631578947368421,0.17813765182186236,0.08502024291497975,0.27530364372469635,0.23886639676113358,0.27125506072874495
218,tr|D0N3Z3|D0N3Z3_PHYIT,75,-0.025333333333333277,0.3333333333333333,0.5466666666666666,0.36000000000000004,0.04,0.5466666666666666,0.4533333333333333,0.18666666666666668,0.10666666666666666,0.08,0.26666666666666666,0.29333333333333333,0.32
219,tr|D0N4F0|D0N4F0_PHYIT,525,-0.206666666666667,0.3028571428571428,0.5066666666666667,0.32571428571428573,0.0838095238095238,0.5066666666666667,0.49333333333333335,0.24571428571428572,0.13523809523809524,0.11047619047619048,0.30857142857142855,0.21523809523809523,0.2914285714285714
220,tr|D0N4T4|D0N4T4_PHYIT,112,-0.0017857142857144062,0.3214285714285714,0.5357142857142857,0.3660714285714286,0.08035714285714285,0.5357142857142857,0.4642857142857143,0.2857142857142857,0.17857142857142858,0.10714285714285715,0.3125,0.16964285714285712,0.3482142857142857
221,tr|D0N4U0|D0N4U0_PHYIT,232,-0.3094827586206897,0.3189655172413793,0.49137931034482757,0.3017241379310345,0.09913793103448276,0.49137931034482757,0.5086206896551724,0.26724137931034486,0.1724137931034483,0.09482758620689655,0.2931034482758621,0.19827586206896552,0.2456896551724138
222,tr|D0N4V2|D0N4V2_PHYIT,170,-0.3211764705882353,0.2588235294117647,0.5235294117647059,0.311764705882353,0.1,0.5235294117647059,0.4764705882352941,0.3176470588235294,0.18823529411764706,0.12941176470588237,0.3176470588235294,0.1588235294117647,0.3176470588235294
223,tr|D0N525|D0N525_PHYIT,177,-0.3412429378531079,0.3389830508474576,0.5254237288135594,0.2768361581920904,0.07909604519774012,0.5254237288135594,0.4745762711864407,0.27118644067796616,0.15254237288135594,0.11864406779661017,0.2711864406779661,0.23163841807909602,0.2485875706214689
224,tr|D0N526|D0N526_PHYIT,74,-0.4716216216216214,0.35135135135135137,0.45945945945945943,0.2702702702702703,0.04054054054054054,0.45945945945945943,0.5405405405405406,0.2972972972972973,0.16216216216216217,0.13513513513513514,0.21621621621621623,0.24324324324324326,0.2567567567567568
225,tr|D0N532|D0N532_PHYIT,98,-0.7040816326530613,0.30612244897959184,0.42857142857142855,0.2755102040816326,0.061224489795918366,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.18367346938775508,0.1020408163265306,0.25510204081632654,0.24489795918367346,0.21428571428571425
226,tr|D0N5A1|D0N5A1_PHYIT,148,-0.33513513513513515,0.2702702702702703,0.5067567567567567,0.31756756756756754,0.0945945945945946,0.5067567567567567,0.49324324324324326,0.2972972972972973,0.18243243243243246,0.11486486486486487,0.3175675675675676,0.20945945945945948,0.30405405405405406
227,tr|D0N5H0|D0N5H0_PHYIT,67,0.14179104477611942,0.417910447761194,0.6119402985074627,0.3582089552238806,0.13432835820895522,0.6119402985074627,0.3880597014925373,0.1791044776119403,0.08955223880597014,0.08955223880597014,0.29850746268656714,0.23880597014925373,0.32835820895522383
228,tr|D0N5L5|D0N5L5_PHYIT,127,-0.562204724409449,0.2913385826771654,0.46456692913385833,0.31496062992125984,0.09448818897637795,0.46456692913385833,0.5354330708661417,0.3307086614173228,0.1889763779527559,0.14173228346456693,0.2440944881889764,0.1653543307086614,0.33858267716535434
229,tr|D0N5N1|D0N5N1_PHYIT,284,-0.24507042253521136,0.27816901408450706,0.4929577464788732,0.29929577464788737,0.1056338028169014,0.4929577464788732,0.5070422535211268,0.2535211267605634,0.15140845070422534,0.10211267605633803,0.3204225352112676,0.2007042253521127,0.2922535211267606
230,tr|D0N5S1|D0N5S1_PHYIT,52,0.17115384615384643,0.40384615384615385,0.576923076923077,0.4230769230769231,0.07692307692307693,0.576923076923077,0.42307692307692313,0.25,0.11538461538461539,0.13461538461538464,0.2692307692307693,0.19230769230769232,0.40384615384615385
231,tr|D0N5T7|D0N5T7_PHYIT,220,-0.3281818181818181,0.32272727272727275,0.4727272727272727,0.3090909090909091,0.049999999999999996,0.4727272727272727,0.5272727272727272,0.2863636363636364,0.17272727272727273,0.11363636363636363,0.2772727272727273,0.22272727272727272,0.2772727272727273
232,tr|D0N653|D0N653_PHYIT,131,-0.36946564885496175,0.2748091603053435,0.48091603053435117,0.2748091603053435,0.06870229007633588,0.48091603053435117,0.5190839694656488,0.3053435114503817,0.16793893129770993,0.13740458015267176,0.29007633587786263,0.21374045801526717,0.25190839694656486
233,tr|D0N655|D0N655_PHYIT,161,-0.40372670807453426,0.27329192546583847,0.4658385093167702,0.2857142857142857,0.07453416149068323,0.4658385093167702,0.5341614906832298,0.2919254658385093,0.14285714285714285,0.14906832298136646,0.2919254658385093,0.19875776397515527,0.3167701863354037
234,tr|D0N657|D0N657_PHYIT,151,-0.36357615894039724,0.304635761589404,0.4701986754966888,0.2913907284768212,0.046357615894039736,0.4701986754966888,0.5298013245033113,0.2980132450331126,0.152317880794702,0.14569536423841062,0.271523178807947,0.2052980132450331,0.304635761589404
235,tr|D0N695|D0N695_PHYIT,208,-0.12019230769230763,0.2596153846153846,0.5336538461538461,0.34134615384615385,0.11538461538461539,0.5336538461538461,0.46634615384615385,0.2692307692307692,0.15384615384615383,0.11538461538461538,0.34615384615384615,0.22115384615384615,0.27403846153846156
236,tr|D0N6B4|D0N6B4_PHYIT,168,-0.1827380952380953,0.2619047619047619,0.5,0.3214285714285714,0.09523809523809523,0.5,0.5,0.2857142857142857,0.125,0.1607142857142857,0.3214285714285714,0.19047619047619047,0.2857142857142857
237,tr|D0N6B9|D0N6B9_PHYIT,115,-0.4886956521739129,0.30434782608695654,0.4695652173913044,0.3304347826086957,0.05217391304347826,0.4695652173913044,0.5304347826086957,0.33913043478260874,0.19130434782608696,0.14782608695652175,0.25217391304347825,0.16521739130434782,0.33043478260869563
238,tr|D0N6C2|D0N6C2_PHYIT,168,-0.16547619047619047,0.25,0.5059523809523809,0.33333333333333326,0.08928571428571427,0.5059523809523809,0.494047619047619,0.2857142857142857,0.125,0.1607142857142857,0.3273809523809524,0.19047619047619047,0.2976190476190476
239,tr|D0N6C4|D0N6C4_PHYIT,169,-0.2751479289940827,0.28402366863905326,0.5088757396449705,0.3195266272189349,0.08875739644970415,0.5088757396449705,0.4911242603550296,0.28994082840236685,0.14792899408284022,0.14201183431952663,0.2899408284023669,0.20710059171597633,0.2899408284023669
240,tr|D0N6C7|D0N6C7_PHYIT,603,-0.32636815920397977,0.27363184079601993,0.5008291873963516,0.3150912106135987,0.10613598673300165,0.5008291873963516,0.49917081260364843,0.2769485903814262,0.1558872305140962,0.12106135986733002,0.3101160862354892,0.19402985074626866,0.285240464344942
241,tr|D0N6C8|D0N6C8_PHYIT,102,-0.5137254901960785,0.3137254901960785,0.49019607843137253,0.3137254901960784,0.058823529411764705,0.49019607843137253,0.5098039215686274,0.32352941176470584,0.14705882352941174,0.1764705882352941,0.2549019607843137,0.2254901960784314,0.27450980392156865
242,tr|D0N6D7|D0N6D7_PHYIT,95,-0.4157894736842104,0.35789473684210527,0.47368421052631576,0.3263157894736842,0.05263157894736842,0.47368421052631576,0.5263157894736843,0.3157894736842105,0.12631578947368421,0.1894736842105263,0.24210526315789474,0.2210526315789474,0.3157894736842105
243,tr|D0N7I1|D0N7I1_PHYIT,121,0.004958677685950535,0.4380165289256198,0.5867768595041323,0.2809917355371901,0.06611570247933884,0.5867768595041323,0.4132231404958677,0.19008264462809918,0.15702479338842976,0.03305785123966942,0.2644628099173554,0.34710743801652894,0.2727272727272727
244,tr|D0N8C5|D0N8C5_PHYIT,157,-0.056687898089171886,0.2929936305732484,0.5668789808917197,0.37579617834394907,0.12101910828025478,0.5668789808917197,0.43312101910828027,0.2611464968152866,0.17197452229299362,0.089171974522293,0.3503184713375796,0.178343949044586,0.30573248407643316
245,tr|D0N8C9|D0N8C9_PHYIT,72,-0.28888888888888875,0.2916666666666667,0.5277777777777778,0.25,0.16666666666666666,0.5277777777777778,0.4722222222222222,0.2638888888888889,0.1527777777777778,0.1111111111111111,0.3333333333333333,0.25,0.2361111111111111
246,tr|D0N8E5|D0N8E5_PHYIT,166,-0.17168674698795172,0.3072289156626506,0.5542168674698795,0.3373493975903614,0.10240963855421688,0.5542168674698795,0.4457831325301205,0.26506024096385544,0.1686746987951807,0.0963855421686747,0.3132530120481928,0.20481927710843373,0.3072289156626506
247,tr|D0N8H6|D0N8H6_PHYIT,84,-0.2559523809523809,0.3214285714285714,0.5238095238095238,0.30952380952380953,0.09523809523809523,0.5238095238095238,0.47619047619047616,0.3214285714285714,0.16666666666666666,0.15476190476190477,0.2738095238095238,0.19047619047619047,0.3214285714285714
248,tr|D0N8J4|D0N8J4_PHYIT,504,-0.2787698412698418,0.2777777777777778,0.5099206349206349,0.3234126984126984,0.0992063492063492,0.5099206349206349,0.49007936507936506,0.2718253968253968,0.14285714285714285,0.12896825396825395,0.31547619047619047,0.19246031746031744,0.2996031746031746
249,tr|D0N8K5|D0N8K5_PHYIT,259,-0.24440154440154452,0.3088803088803089,0.525096525096525,0.3359073359073359,0.11583011583011582,0.525096525096525,0.4749034749034749,0.25096525096525096,0.16216216216216217,0.0888030888030888,0.33204633204633205,0.1969111969111969,0.25868725868725867
250,tr|D0N8K6|D0N8K6_PHYIT,194,0.09999999999999999,0.4072164948453608,0.5618556701030927,0.38144329896907214,0.06185567010309278,0.5618556701030927,0.4381443298969072,0.1804123711340206,0.10309278350515463,0.07731958762886598,0.25257731958762886,0.2731958762886598,0.3092783505154639
251,tr|D0N8M6|D0N8M6_PHYIT,239,-0.3012552301255234,0.2552301255230125,0.510460251046025,0.3263598326359832,0.11297071129707113,0.510460251046025,0.4895397489539749,0.29707112970711297,0.17154811715481172,0.12552301255230125,0.33472803347280333,0.1631799163179916,0.28870292887029286
252,tr|D0N8M8|D0N8M8_PHYIT,244,-0.48032786885245937,0.27049180327868855,0.5040983606557378,0.30327868852459017,0.12295081967213115,0.5040983606557378,0.49590163934426235,0.28688524590163933,0.16803278688524592,0.11885245901639344,0.3073770491803278,0.1885245901639344,0.26639344262295084
253,tr|D0N8S2|D0N8S2_PHYIT,159,-0.2779874213836478,0.27672955974842767,0.48427672955974843,0.2955974842767296,0.10062893081761007,0.48427672955974843,0.5157232704402516,0.3018867924528302,0.17610062893081763,0.12578616352201258,0.3081761006289308,0.20125786163522014,0.20754716981132076
254,tr|D0N8W8|D0N8W8_PHYIT,104,0.04807692307692314,0.3653846153846153,0.5576923076923077,0.375,0.07692307692307693,0.5576923076923077,0.4423076923076923,0.2211538461538462,0.14423076923076922,0.07692307692307693,0.27884615384615385,0.23076923076923075,0.3173076923076923
255,tr|D0N904|D0N904_PHYIT,120,-0.45000000000000007,0.22500000000000003,0.4833333333333334,0.325,0.09166666666666667,0.4833333333333334,0.5166666666666667,0.29166666666666663,0.18333333333333335,0.10833333333333334,0.32499999999999996,0.21666666666666667,0.26666666666666666
256,tr|D0N906|D0N906_PHYIT,115,-0.06869565217391298,0.28695652173913044,0.5391304347826086,0.3565217391304348,0.13043478260869565,0.5391304347826086,0.4608695652173913,0.28695652173913044,0.2,0.08695652173913043,0.3304347826086957,0.15652173913043477,0.31304347826086953
257,tr|D0N921|D0N921_PHYIT,115,-0.5678260869565219,0.2521739130434783,0.4956521739130435,0.28695652173913044,0.07826086956521738,0.4956521739130435,0.5043478260869565,0.28695652173913044,0.2,0.08695652173913043,0.2608695652173913,0.2608695652173913,0.29565217391304344
258,tr|D0N943|D0N943_PHYIT,153,-0.426797385620915,0.22222222222222224,0.5228758169934641,0.32679738562091504,0.1111111111111111,0.5228758169934641,0.477124183006536,0.2875816993464052,0.19607843137254904,0.0915032679738562,0.33986928104575165,0.17647058823529413,0.2679738562091503
259,tr|D0N950|D0N950_PHYIT,266,-0.3000000000000004,0.28195488721804507,0.49999999999999994,0.31954887218045114,0.10902255639097744,0.49999999999999994,0.5,0.2857142857142857,0.17669172932330826,0.10902255639097744,0.3157894736842105,0.18421052631578946,0.2857142857142857
260,tr|D0N975|D0N975_PHYIT,184,-0.5108695652173914,0.2663043478260869,0.4891304347826087,0.32608695652173914,0.10326086956521739,0.4891304347826087,0.5108695652173914,0.2826086956521739,0.20108695652173914,0.08152173913043478,0.2880434782608695,0.19021739130434784,0.30434782608695654
261,tr|D0N9H0|D0N9H0_PHYIT,60,0.5083333333333332,0.39999999999999997,0.65,0.4,0.06666666666666667,0.65,0.35,0.16666666666666666,0.03333333333333333,0.13333333333333333,0.30000000000000004,0.21666666666666667,0.3666666666666667
262,tr|D0N9K6|D0N9K6_PHYIT,195,-0.34512820512820536,0.3128205128205128,0.47692307692307695,0.30256410256410254,0.07692307692307691,0.47692307692307695,0.523076923076923,0.28717948717948716,0.13846153846153847,0.14871794871794872,0.28205128205128205,0.22564102564102562,0.3076923076923077
263,tr|D0NA57|D0NA57_PHYIT,129,-0.06356589147286822,0.44961240310077516,0.5038759689922481,0.3023255813953488,0.046511627906976744,0.5038759689922481,0.49612403100775193,0.14728682170542634,0.10077519379844961,0.046511627906976744,0.20930232558139536,0.26356589147286824,0.24031007751937983
264,tr|D0NAB5|D0NAB5_PHYIT,183,-0.21530054644808727,0.3333333333333333,0.5081967213114754,0.33333333333333337,0.07650273224043716,0.5081967213114754,0.49180327868852464,0.28415300546448086,0.18032786885245902,0.10382513661202186,0.273224043715847,0.20765027322404372,0.30601092896174864
265,tr|D0NAD6|D0NAD6_PHYIT,569,-0.28769771528998245,0.34797891036906853,0.507908611599297,0.26537785588752194,0.09841827768014061,0.507908611599297,0.49209138840070293,0.21792618629173988,0.11247803163444639,0.1054481546572935,0.27768014059753954,0.2407732864674868,0.2460456942003515
266,tr|D0NAI1|D0NAI1_PHYIT,133,-0.2864661654135338,0.23308270676691728,0.5037593984962405,0.3233082706766917,0.13533834586466165,0.5037593984962405,0.49624060150375937,0.2857142857142857,0.19548872180451127,0.09022556390977443,0.3458646616541353,0.21804511278195488,0.23308270676691728
267,tr|D0NB59|D0NB59_PHYIT,175,0.129142857142857,0.4171428571428572,0.5714285714285714,0.38857142857142857,0.06857142857142857,0.5714285714285714,0.42857142857142855,0.21714285714285714,0.13714285714285715,0.08,0.2628571428571429,0.20571428571428574,0.32000000000000006
268,tr|D0NB71|D0NB71_PHYIT,154,-0.0071428571428571305,0.3831168831168831,0.525974025974026,0.3701298701298701,0.07792207792207793,0.525974025974026,0.474025974025974,0.2337662337662338,0.14935064935064934,0.08441558441558442,0.27922077922077926,0.2272727272727273,0.3051948051948052
269,tr|D0NBC2|D0NBC2_PHYIT,283,-0.3809187279151947,0.24734982332155475,0.508833922261484,0.31802120141342755,0.0706713780918728,0.508833922261484,0.49116607773851595,0.2826855123674912,0.13780918727915192,0.14487632508833923,0.28975265017667845,0.16254416961130744,0.3250883392226149
270,tr|D0NBD8|D0NBD8_PHYIT,107,-0.21682242990654207,0.4392523364485981,0.5700934579439252,0.35514018691588783,0.11214953271028036,0.5700934579439252,0.42990654205607476,0.2523364485981308,0.14018691588785046,0.11214953271028037,0.21495327102803735,0.27102803738317754,0.3364485981308411
271,tr|D0NBQ5|D0NBQ5_PHYIT,234,-0.2923076923076925,0.2435897435897436,0.5042735042735043,0.2991452991452992,0.11965811965811965,0.5042735042735043,0.49572649572649574,0.25213675213675213,0.14529914529914528,0.10683760683760683,0.32478632478632474,0.20512820512820512,0.2777777777777778
272,tr|D0NBT8|D0NBT8_PHYIT,201,-0.2507462686567165,0.2935323383084577,0.5124378109452736,0.30348258706467657,0.08955223880597014,0.5124378109452736,0.48756218905472637,0.27860696517412936,0.1691542288557214,0.10945273631840796,0.3134328358208955,0.208955223880597,0.29850746268656714
273,tr|D0NBY0|D0NBY0_PHYIT,199,-0.4628140703517592,0.25125628140703515,0.457286432160804,0.271356783919598,0.11557788944723618,0.457286432160804,0.542713567839196,0.2864321608040201,0.16080402010050251,0.12562814070351758,0.31658291457286436,0.21105527638190957,0.23618090452261306
274,tr|D0NBY1|D0NBY1_PHYIT,151,-0.39668874172185414,0.31125827814569534,0.509933774834437,0.271523178807947,0.09933774834437087,0.509933774834437,0.4900662251655629,0.25165562913907286,0.152317880794702,0.09933774834437087,0.2847682119205298,0.2052980132450331,0.304635761589404
275,tr|D0NC51|D0NC51_PHYIT,105,-0.3447619047619046,0.3333333333333333,0.5142857142857143,0.3047619047619048,0.10476190476190476,0.5142857142857143,0.4857142857142857,0.2857142857142857,0.18095238095238095,0.10476190476190476,0.28571428571428575,0.2,0.3047619047619048
276,tr|D0NC52|D0NC52_PHYIT,76,-0.1618421052631577,0.40789473684210525,0.4868421052631579,0.32894736842105265,0.06578947368421052,0.4868421052631579,0.513157894736842,0.2894736842105263,0.17105263157894735,0.11842105263157894,0.25,0.18421052631578946,0.3157894736842105
277,tr|D0NC58|D0NC58_PHYIT,100,-0.19499999999999992,0.28,0.4800000000000001,0.33,0.08,0.4800000000000001,0.52,0.3,0.18,0.12,0.33999999999999997,0.19,0.28
278,tr|D0NC64|D0NC64_PHYIT,104,-0.20769230769230765,0.3269230769230769,0.5096153846153846,0.3076923076923077,0.10576923076923078,0.5096153846153846,0.4903846153846154,0.27884615384615385,0.16346153846153846,0.11538461538461539,0.3076923076923077,0.20192307692307693,0.2884615384615385
279,tr|D0NCA0|D0NCA0_PHYIT,164,-0.4006097560975609,0.3475609756097561,0.5,0.2987804878048781,0.07317073170731707,0.5,0.5,0.2682926829268293,0.17073170731707318,0.0975609756097561,0.2926829268292683,0.23170731707317072,0.1951219512195122
280,tr|D0NCB0|D0NCB0_PHYIT,83,-0.10602409638554218,0.3493975903614458,0.48192771084337355,0.26506024096385544,0.13253012048192772,0.48192771084337355,0.5180722891566265,0.2168674698795181,0.12048192771084337,0.0963855421686747,0.2891566265060241,0.22891566265060243,0.21686746987951808
281,tr|D0NCB3|D0NCB3_PHYIT,118,-0.5889830508474574,0.19491525423728814,0.5,0.2711864406779661,0.1610169491525424,0.5,0.5,0.3050847457627119,0.19491525423728814,0.11016949152542373,0.3474576271186441,0.21186440677966104,0.22033898305084745
282,tr|D0NCC2|D0NCC2_PHYIT,258,-0.5600775193798452,0.2441860465116279,0.48837209302325585,0.2713178294573644,0.1317829457364341,0.48837209302325585,0.5116279069767442,0.29069767441860467,0.16666666666666669,0.12403100775193798,0.31007751937984496,0.20542635658914726,0.2674418604651163
283,tr|D0NCE8|D0NCE8_PHYIT,283,-0.46749116607773894,0.2720848056537103,0.5053003533568904,0.2968197879858657,0.13427561837455831,0.5053003533568904,0.49469964664310956,0.2756183745583039,0.16961130742049468,0.10600706713780919,0.3286219081272085,0.18021201413427562,0.254416961130742
284,tr|D0NCG1|D0NCG1_PHYIT,106,-0.14150943396226418,0.2924528301886793,0.5283018867924528,0.339622641509434,0.04716981132075471,0.5283018867924528,0.4716981132075472,0.2358490566037736,0.16981132075471697,0.0660377358490566,0.2924528301886793,0.26415094339622647,0.24528301886792456
285,tr|D0NCH0|D0NCH0_PHYIT,38,-1.0157894736842108,0.21052631578947367,0.44736842105263164,0.18421052631578946,0.13157894736842105,0.44736842105263164,0.5526315789473684,0.368421052631579,0.23684210526315788,0.13157894736842105,0.2631578947368421,0.21052631578947367,0.13157894736842105
286,tr|D0NCH1|D0NCH1_PHYIT,157,-0.08216560509554137,0.3184713375796178,0.5796178343949044,0.32484076433121023,0.10828025477707007,0.5796178343949044,0.42038216560509556,0.22929936305732485,0.10191082802547771,0.12738853503184713,0.3184713375796178,0.21656050955414013,0.2484076433121019
287,tr|D0NCH2|D0NCH2_PHYIT,277,-0.5992779783393504,0.22743682310469315,0.4729241877256317,0.2851985559566787,0.11191335740072203,0.4729241877256317,0.5270758122743683,0.3140794223826715,0.19133574007220217,0.12274368231046931,0.3176895306859206,0.18411552346570398,0.24548736462093862
288,tr|D0NCI3|D0NCI3_PHYIT,283,-0.42650176678445273,0.26855123674911663,0.508833922261484,0.303886925795053,0.13427561837455831,0.508833922261484,0.4911660777385159,0.2756183745583039,0.16961130742049468,0.10600706713780919,0.33568904593639576,0.18021201413427562,0.2508833922261484
289,tr|D0NCK5|D0NCK5_PHYIT,90,-0.1711111111111111,0.3222222222222222,0.5444444444444443,0.34444444444444444,0.1111111111111111,0.5444444444444443,0.4555555555555555,0.27777777777777773,0.15555555555555556,0.12222222222222222,0.2777777777777778,0.2222222222222222,0.30000000000000004
290,tr|D0NCK7|D0NCK7_PHYIT,129,-0.22945736434108513,0.27906976744186046,0.496124031007752,0.37209302325581395,0.05426356589147287,0.496124031007752,0.5038759689922481,0.29457364341085274,0.13178294573643412,0.16279069767441862,0.27906976744186046,0.17829457364341084,0.2868217054263566
291,tr|D0NCK9|D0NCK9_PHYIT,91,0.041758241758241714,0.2967032967032967,0.5384615384615384,0.4285714285714286,0.04395604395604396,0.5384615384615384,0.46153846153846156,0.2857142857142857,0.15384615384615385,0.13186813186813187,0.3076923076923077,0.16483516483516483,0.2967032967032967
292,tr|D0NCP1|D0NCP1_PHYIT,475,-0.3616842105263158,0.29473684210526313,0.49473684210526314,0.32210526315789473,0.06315789473684211,0.49473684210526314,0.5052631578947369,0.26105263157894737,0.1473684210526316,0.11368421052631578,0.28421052631578947,0.20421052631578948,0.2905263157894737
293,tr|D0NCP5|D0NCP5_PHYIT,126,-0.3952380952380953,0.3492063492063492,0.5238095238095237,0.3571428571428571,0.07936507936507936,0.5238095238095237,0.47619047619047616,0.2936507936507936,0.16666666666666666,0.12698412698412698,0.25396825396825395,0.1746031746031746,0.3412698412698413
294,tr|D0NCP6|D0NCP6_PHYIT,194,-0.2268041237113402,0.28865979381443296,0.5154639175257731,0.32989690721649484,0.09278350515463918,0.5154639175257731,0.48453608247422675,0.30412371134020616,0.17010309278350516,0.13402061855670103,0.27835051546391754,0.14432989690721648,0.28350515463917525
295,tr|D0NCP7|D0NCP7_PHYIT,137,-0.5364963503649638,0.31386861313868614,0.4598540145985402,0.291970802919708,0.06569343065693431,0.4598540145985402,0.5401459854014599,0.31386861313868614,0.17518248175182483,0.1386861313868613,0.22627737226277372,0.16058394160583941,0.35766423357664234
296,tr|D0NCR1|D0NCR1_PHYIT,344,-0.4482558139534885,0.2616279069767442,0.5174418604651162,0.26744186046511625,0.13372093023255816,0.5174418604651162,0.4825581395348837,0.2558139534883721,0.14825581395348836,0.10755813953488372,0.29941860465116277,0.21220930232558138,0.29360465116279066
